0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01
9.500000000000000000e+00,1.060999999999999943e+01,1.166000000000000014e+01,1.269999999999999929e+01,1.376999999999999957e+01,1.485999999999999943e+01,1.597000000000000064e+01,1.707000000000000028e+01,1.823999999999999844e+01,1.941000000000000014e+01,2.060999999999999943e+01,2.183999999999999986e+01,2.303999999999999915e+01,2.423999999999999844e+01,2.546999999999999886e+01,2.673000000000000043e+01,2.796999999999999886e+01,2.917000000000000171e+01,3.042999999999999972e+01,3.166000000000000014e+01
